"ID","Text","Author"
"2157","- klausyti besisveikinti klebonas , kai abu klierikas siekti jis bučiuoti ranka .","Putinas"
"2158","- gerai ?","Putinas"
"2159","tas ir puikus !","Putinas"
"2160","užtai ir lauktuvės atvežti .","Putinas"
"2161","na , bet jau lauktuvės tegu Liucė paskirstyti .","Putinas"
"2162","Liucė už dėdė petys padaryti juokingas grimasa ir kažkoks nesuprantamas ženklas , bet tuojau surimtėti ir , pasisveikinti su abu klierikas , matyti , nesiruošti nei dalinti lauktuvės , nei kištis į klebonas ir jis pašnekesys .","Putinas"
"2163","tačiau klebonas nerimas .","Putinas"
"2164","jis reikėti dar eiti pas vyskupas ir atlikti daugelis kitoks reikalas .","Putinas"
"2165","dėl tas , kol sugrįžti , jis Liucė palikti klierikas globa .","Putinas"
"2166","- užsidegti moteriškas smalsumas pamatyti seminarija , tai žiūrėti .","Putinas"
"2167","tik aš nežinoti , ar tu čia kas daug pamatyti , be šitas du kunigiukų .","Putinas"
"2168","bet jis tu ir namie matyti .","Putinas"
"2169","ir jis išeiti atlikinėti savęs reikalas .","Putinas"
"2170","Liucė tuoj atgyti .","Putinas"
"2171","- dėdė manyti , kad čia aš labai rūpėti tas tu seminarija !","Putinas"
"2172","aš judėti norėti atlankyti !","Putinas"
"2173","- sušukti jis , žiūrėti į vasaris .","Putinas"
"2174","- tas labai gražus , kad tamsta ne tik savęs parapijono , bet ir ne visai artimas kaimynas neužmiršti .","Putinas"
"2175","- artimas kaimynas kartais jau ir per daug įgristi , - pateisinti klierikas Petryla .","Putinas"
"2176","Liucė nė nemanyti gintis .","Putinas"
"2177","- Ot ir teisybė !","Putinas"
"2178","kasdieniškumas greit nusibosti .","Putinas"
"2179","juk tiesa , pavasarėlis ?","Putinas"
"2180","bravo !","Putinas"
"2181","tas kad pataikyti !","Putinas"
"2182","juk netyčia išsprūsti .","Putinas"
"2183","aš dabar taip ir vadinti tamsta - pavasarėlis .","Putinas"
"2184","nepykti ?","Putinas"
"2185","- anaiptol !","Putinas"
"2186","- užsiginti vasaris .","Putinas"
"2187","- juk toks beveik ir būti aš pavardė .","Putinas"
"2188","tik vienas mėnuo skirtumas .","Putinas"
"2189","- ach , kaip gražus : parvažiuoti Petryla su pavasarėlis !","Putinas"
"2190","per atlaidai būti pavasarėlis !","Putinas"
"2191","cha cha cha !","Putinas"
"2192","- džiaugtis jis kaip vaikas netikėtas radinys .","Putinas"
"2193","- aš jau seniai įtariai , - pašiepti atsiliepti klierikas Petryla , - kad panelė Liucė kada nors pražydėti vasaris pavasarėlis .","Putinas"
"2194","kalambūras išeiti gana sumanus , ir visas juoktis iš jis patenkinti .","Putinas"
"2195","o Liudas kaimynas jau būti bepradėti niauktis , matyti toks aiškus gražus panaitės simpatija jis draugas .","Putinas"
"2196","seminarija siena užsidaryti jaunuolis , nejučia ir nežinia pasiilgti moteriškas šypsnys ir žvilgsnis , būti labai jautrus ir pavydus , kai tas dovana , vienas aplenkti , gausiai tekti kitas .","Putinas"
"2197","vasaris nė sapnuoti nesapnuoti , kad jis draugas Petryla , neva erzinti jis kartais Liucė tarti simpatija arba juokauti tas tema , daryti tas iš pradėti rastis smulkutis , neužčiuopti pavydas .","Putinas"
"2198","ir kai dabar klebonas giminaitė simpatija vis aiškiai linkti Liudas pusė , tas smulkutis pavydas grėsti sudrumsti visas šitas gana nepaprastas vizitas malonumas , o gal ir mesti tarp jis trys nesantaika sėkla .","Putinas"
"2199","vasaris tačiau įspėti , kas kniečia jis draugas širdis , ir imti stengtis užbėgti už akis naujas Liucė simpatija pasireiškimas ir išlyginti jis atvirumas šiurkštumas .","Putinas"
"2200","jis nebūti dar linkti rimtai priimti Liucė jis rodyti palankumas , vis dėlto tas jis būti malonus .","Putinas"
"2201","besitęsti pasikalbėjimas , jis nejučia stebėti ir gėrėtis mergaitė grakštumas ir gyvumas .","Putinas"
"2202","žiema drabužis jis labai tikas .","Putinas"
"2203","juodas mažas kepuraitė su spindėti šonas sagtelė puikiai derintis prie jis juodbruvas drąsus veidas , karštas žvilgsnis ir kumpas nosytė .","Putinas"
"2204","juodas paltas su platus kailis apikakle , grakščiai suimti liemuo , rodyti moteriškas jis gracija ir berniokiškas vikrumas .","Putinas"
"2205","daug kalbėti , jis pats jaudintis ir kaityti .","Putinas"
"2206","besijuokti jis platus mostas atmesti savęs paltas skvernas ir atversti apikaklę .","Putinas"
"2207","jis būti apsivilkti raudonas , juodai išmarginti rūbelis , priminti laukinis aguona žiedas .","Putinas"
"2208","ir nuo jis visas dvelkti laukas oras ir laukas gaivumas .","Putinas"
"2209","- panelė Liucė , dabar žiema , bet tamsta atnešti aš visai vasara atostogos ūpas !","Putinas"
"2210","- šitaip išdrįsti pagirti ir pasigėrėti jis vasaris .","Putinas"
"2211","- Oo !","Putinas"
"2212","- sušukti Petryla , - vienas vasaris pavasaris pražysti , o kitas gruodis vasara pakvipti .","Putinas"
"2213","tuojau kalendorius tekti visai likviduoti .","Putinas"
"2214","- oi , dievas ginti !","Putinas"
"2215","- purtėti jis , nekreipti dėmesys į kartas Petryla tonas .","Putinas"
"2216","- aš tik vienas turėti pereiti atostogos atsiminimas .","Putinas"
"2217","- jis užsiimti savęs akis ir , imituoti anas Petryla sodas įvykti scena , pamėgdžioti vasaris sušukti : - prašyti leisti !","Putinas"
"2218",".","Putinas"
"2219",".","Putinas"
"2220","abu prapliupti juokas , o Petryla , nesuprasti , kas čia darytis , nežinoti nė kaip jis elgtis .","Putinas"
"2221","Liucė šitas vizitas metas negalėti atsistebėti įvykti vasaris atmaina , ir tas taip trumpas laikas .","Putinas"
"2222","- iš kur tas jis ?","Putinas"
"2223","- klausyti jis savęs .","Putinas"
"2224","- juk prieš trejetas mėnuo jis nemokėti žodis ištarti , o dabar jau pats juoktis , tai prisiminti .","Putinas"
"2225","jis stebėtis , nes nežinoti , kad jaunuolis gyvenimas būti toks trumpas laikas tarpas , kada jis patirti įspūdis , veikti palankus gyventi momentas aplinkybė , tiek praturtinti ir pagilinti jis siela , kad jis staiga pasijusti peržengti siena , skirti du jis brendimas ir vyriškėjimo etapas .","Putinas"
"2226","vasaris įvykti atmaina Liucė ne tik stebinti , bet ir patikti jis .","Putinas"
"2227","pradžia jis pažintis , galėti sakyti , ligi šitas vizitas , drąsus mergaitė širdis , šalia susidomėjimas tuo jaunutis klierikėlis , būti ir kiek panieka .","Putinas"
"2228","tas panieka , kuris jausti kiekvienas mergaitė vienmečiui , bet mažai subręsti ir prakusti jaunuolis .","Putinas"
"2229","dėl ko jis atkreipti savęs moteriškas dėmesys į vasaris , būtent , o ne į kuris kitas , labai subręsti ir įdomus klierikas ar kunigas , jis ir pats būti negalėti pasakyti .","Putinas"
"2230","gal čia būti vienas iš tas širdis nelogiškumas ir vingis , kuris tiek daug nulemti gyvenimas ir pastūmėti elgtis priešingai blaivus protas .","Putinas"
"2231","gal būti , kad gyvas jis vaizduotė pagauti subtilus disharmonija tarp kunigiškas sutana , vasaris išvaizda ir nebent intuicija įspėti jis dvasinis esmė .","Putinas"
"2232","gal jis patraukyti savotiškas jis tylumas ir užsidarymas , atsispindėti jis veidas išraiška ir eiti iš kažkur giliai , negu jaunuoliškas nedrąsa ir nesubrendimas .","Putinas"
"2233","atsakymas į tas nerasti .","Putinas"
"2234","taip pat tik spėliojimas galėti atsakyti ir į kitas klausimas .","Putinas"
"2235","dėl ko Liucė , jaunas ir gražus mergaitė , vos pabusti gyvenimas ir meilė , iš pat pradžių pajusti patraukimas prie sutanotų dvasiškas luomas žmogus ?","Putinas"
"2236","gal būti , kad , nuo pat mažens augti ir sukinėtis kunigas tarpas , prie jis priprasti , ir pasauliškiai jis atrodyti per daug tolimas ir svetimas .","Putinas"
"2237","o gal kaip tik dėl tas , kad , kvėpuoti bažnyčia atmosfera , į kunigas pareigos jis žiūrėti kaip į kiekvienas kitas darbas , į kunigas kaip į kiekvienas kitas vyriškis , nes luomas ypatybė charakteris būti visai nusitrinti jis sąmonė .","Putinas"
"2238","galėti rasti ir kitoks spėliojimas , bet greitai ir čia būti tam tikras širdis nelogiškumas , gana dažnai pastebėti kai kuris moteris ir ne vienas jis sugriauti gyvenimas .","Putinas"
"2239","kun.","Putinas"
"2240","Trikauskas būti pirmas karštas Liucė susižavėjimas , bet anaiptol per toli nenueiti .","Putinas"
"2241","jis nors būti koketiškas , bet dar neišdykti mergaitė .","Putinas"
"2242","iš dalis jis dėl tas ir pradėti vengti kunigas vikaras , kad tas pora kartas per daug neatsargiai ir aiškiai kėsintis įrodyti klebonas giminaitė karštas savęs širdis jausmas .","Putinas"
"2243","jis , be tas , nepatikti tuščias kun.","Putinas"
"2244","Trikausko išdidumas , dažnai siekti net arogancija .","Putinas"
"2245","ir jis imti svajoti apie švelnus siela , kuris nenustelbti jis pati , bet leisti reikštis jis valia , o gal ir kaprizas .","Putinas"
"2246","ir štai tas metas pasipinti jis du kandidatas : kiek anksti studentas Brazgys , kiek vėliau klierikas vasaris .","Putinas"
"2247","Brazgys jis nepatikti dėl tas pats yda kaip ir kun.","Putinas"
"2248","Trikauskas , be tas dar , kad būti įkyrus .","Putinas"
"2249","ir štai jis palinkti į klierikas vasaris , visai dar žalias medžiaga , kurti tegalėti susidomėti arba gerokai jau pagyvenęs koketė , arba štai toks padykti lakus fantazija mergaitė .","Putinas"
"2250","pusė valanda praslinkti nuo klebonas išėjimas , jis balsas ir juokas vos galėti sutalpinti niaurus seminarija parlatoriumo siena .","Putinas"
"2251","- pavasarėlis !","Putinas"
"2252","- šaukti jis , - aš norėti pažiūrėti , kaip tu čia gyventi .","Putinas"
"2253","vesti tamsta aš toli į seminarija parodyti !","Putinas"
"2254","argi čia aš šitas nejaukus salė ir sėdėti ?","Putinas"
"2255","- negalėti , panelė Liucė !","Putinas"
"2256","- ginti abu klierikas .","Putinas"
"2257","- "" Liaikam "" civilis toliau eiti griežtai uždrausti , o tas labai moteris .","Putinas"
"2258","- fi !","Putinas"
"2259","kas tas būti negalimas ?","Putinas"
"2260","!","Putinas"
"2261","Ot , eiti , ir tiek !","Putinas"
"2262","aš žinoti , kad jaunas aš niekas nesakyti , o kai pamatyti koks senis , dėtis , kad klierikas .","Putinas"
"2263","tu manyti , kad aš nemokėti kunigiškas vaikščioti ?","Putinas"
"2264","ogi va !","Putinas"
"2265","- ir jis , paleisti savęs paltas skvernas , padaryti pamaldus mina ir pakreipti galva , sunkus didelis žingsnis imti eiti per salė .","Putinas"
"2266","visas trys vėl prapliupti juokas .","Putinas"
"2267","po kuris laikas klierikas Petryla pakilti eiti į viršus , sakytis norėti paruošti knyga , kuris klebonas būti prašyti nupirkti , nes tuojau jis galėti ateiti .","Putinas"
"2268","bet Liucė užstoti jis durys .","Putinas"
"2269","- sėdėti tamsta čia .","Putinas"
"2270","kai išeiti , pavasarėlis pabėgti nuo aš .","Putinas"
"2271","jis toks nedrąsus .","Putinas"
"2272","ach !","Putinas"
"2273",".","Putinas"
"2274",".","Putinas"
"2275","ir apie kas aš kalbėti ?","Putinas"
"2276","toks jis susirūpinimas būti daug komiškumas , bet daug ir tiesa .","Putinas"
"2277","jis įspėti keblus jau toli pažengti pažintis , bet dar tik beužsimezgančio jausmas valanda , kada vienas du staiga pritrūkti drąsa pažiūrėti atvirai į akis , kada paprastas žodis per banalus , o bežodė širdis kalba dar nepribręsti .","Putinas"
"2278","Petryla vis dėlto išeiti .","Putinas"
"2279","vasaris neramiai sukrankštė , ieškoti pirmas sakinys , bet situacija išgelbėti Liucė .","Putinas"
"2280","- gerai , kad jis išeiti .","Putinas"
"2281","aš tas ir laukti , - tarti jis nuleisti balsas ir pats jau surimtėti .","Putinas"
"2282","- aš tamsta atvežti .","Putinas"
"2283",".","Putinas"
"2284",".","Putinas"
"2285","viešpats !","Putinas"
"2286",".","Putinas"
"2287",".","Putinas"
"2288","pavasarėlis , nedrįsti !","Putinas"
"2289",".","Putinas"
"2290",".","Putinas"
"2291","fi !","Putinas"
"2292",".","Putinas"
"2293",".","Putinas"
"2294","kas gi čia aš !","Putinas"
"2295",".","Putinas"
"2296",".","Putinas"
"2297","štai - atvežti tamsta lauktuvės ir nuo savęs .","Putinas"
"2298","jis pasirausti savęs krepšelis ir ištraukyti ranka darbas pirštinaitė su gražus dirbtinis baronėliais .","Putinas"
"2299","- štai , kad tamsta pirštukas nenušalti .","Putinas"
"2300","nemanyti , kad pirkti .","Putinas"
"2301","pats megzti .","Putinas"
"2302","sakyti , jei būti geras , tai duoti , jei ne , parsivežti atgal .","Putinas"
"2303","būti geras .","Putinas"
"2304","še !","Putinas"
"2305","klierikas Vasaris tas būti stačiai smūgis , nuo kuris jis negalėti atsipeikėti .","Putinas"
"2306","jis nuo Liucė dovana ?","Putinas"
"2307","ne !","Putinas"
"2308","tas jis niekad nebūti tikėtis .","Putinas"
"2309","jis praburbėjo kažin koks padėkojimas , paimti pirštinė ir nežinoti nei kas su jis daryti , nei kaip čia pasielgti .","Putinas"
"2310","bet Liucė dabar nesijuokti iš jis sumišimas .","Putinas"
"2311","jis suprasti , kad tas sumišimas būti pateisinti .","Putinas"
"2312","ir gerai , kad jis būti .","Putinas"
"2313","jis būti jis meilus padėkojimas .","Putinas"
"2314","nes galėti atsitikti , kad tokis vasaris , koks jis dabar radas , galėti dovana arba visai nepriimti , arba priimti lengvai , su juokas .","Putinas"
"2315","ir jis džiaugtis , kad tas neatsitikti .","Putinas"
"2316","kalba jis nesimegzti , kol sugrįžti Petryla .","Putinas"
"2317","pirštinė jau būti žūti Liudas sutana kišeniuj .","Putinas"
"2318","jis vėl pradėti juokauti , bet taip linksmas kaip pirma jau nebūti .","Putinas"
"2319","tačiau netrukus ateiti ir klebonas .","Putinas"
"2320","jis atrodyti susierzinti ir nepatenkintas .","Putinas"
"2321","matyt , vizitas pas vyskupas ne visai gerai pavykti .","Putinas"
"2322","jis paimti knyga , iškrapštyti klierikas šventė po penkrublinę , ir jis visas atsisveikinti .","Putinas"
"2323","kai Liucė paduoti ranka klierikas Vasaris , šis pajusti stiprus jis paspaudimas ir iš po juodas kepuraitė pamatyti trumpas , bet drąsus akis žybtelėjimas .","Putinas"
"2324","po šitas atsilankymas vasaris pasirodyti , kad Petryla imti jis vengti .","Putinas"
"2325","tad vienas diena tyčia išsivadino jis pasivaikščioti .","Putinas"
"2326","- na , kažin , kaip aš svečias parkeliauti ir koks įspūdis padaryti klebonas giminaitė seminarija ?","Putinas"
"2327","- rasti proga pasidomėti vasaris .","Putinas"
"2328","Petryla dviprasmiškai šyptelti : - seminarija kaip seminarija , bet tu - tas jau aiškus , kad puikus .","Putinas"
"2329","toks jau nekaltas avinėlis , o žiūrėti , kaip mokėti patikti panelė !","Putinas"
"2330","- nieko panašus !","Putinas"
"2331","- gintis vasaris .","Putinas"
"2332","- tu gi savas , vienas parapija , o aš , kaip svetimas , iš mandagumas jausti pareiga palinksminti .","Putinas"
"2333","- žinoti aš toks mandagumas !","Putinas"
"2334","o žinoti kas , Liudas , aš vis dėlto patarti tu jis pasisaugoti .","Putinas"
"2335","kad tu žinoti apie jis tiek , kiek aš žinoti .","Putinas"
"2336",".","Putinas"
"2337",".","Putinas"
"2338","- jis reikšmingai nebaigti sakinys .","Putinas"
"2339","- kas gi tu žinoti ?","Putinas"
"2340","- išdykti merga , ir tiek !","Putinas"
"2341","- piktai drėbti Petryla .","Putinas"
"2342","vasaris krūtinė užvirti apmaudas prieš toks draugas neteisybė , bet jis susivaldyti : - na , brolis , čia tai jau tu perdėti .","Putinas"
"2343","- tu manyti , kad aniolas .","Putinas"
"2344","aš tas absoliučiai vis tiek .","Putinas"
"2345","- pagaliau , žinotis !","Putinas"
"2346","- numoti vasaris .","Putinas"
"2347","- kas čia aš darbas .","Putinas"
"2348","jis gi tu parapijonė , ne aš .","Putinas"
"2349","jis suprasti , koks būti Petryla piktumas priežastis ir teisingai numanyti , kad savęs abejingumas gerai išvengti tolimas su draugas ginčas ir susipykimas .","Putinas"
"2350","Iš tiesų , po kelis diena Petryla paliauti pūstis , ir jis santykis pasitaisyti .","Putinas"
"2351","vasaris gi , mauti Liucė padovanoti pirštinė , kiekvienas kartas nušvisti akis , ir gyventi pasidaryti geras .","Putinas"
"2352","bet kai po tas atsilankymas jis vėl pamatyti bažnyčia savęs nepažįstamas , nesuprantamas jausmas pagauti jis taip pat kaip pirma - ir kaip kiekvienas kartas , kada tik jis matyti .","Putinas"
"2353","čia jis prasiverti kaip ir koks gelmė , kuris traukyti į savęs jis visas .","Putinas"
"2354","ir kaskart jis gyvai pajusti , kaip tylus melancholija jausmas apsemti jis širdis .","Putinas"
"2355","tas giedras ūpas , kuris jis būti parsinešti po pirmas jis pamatymas , jau nepasikartoti niekados .","Putinas"
