"ID","Text","Author"
"1562","liudo vasaris pažįstama neatlankė būti liūdnas girdint linksmas balsas juokas","Putinas"
"1563","mūras pūstelėjo laisvas gyvenimas srovė vidur žiemoti pasivaidino viliojantis vasaroti vaizdas","Putinas"
"1564","atminty atgyti liucės paveikslas paskutinis laikytis beišnykstąs mintis įvaizdus ratas","Putinas"
"1565","išeiti sodas","Putinas"
"1566","naujas pasnigtas sniegas minkštas girgždėjo koja seminarija sodas skambėti rogės varpelis šūkavo kalbėti","Putinas"
"1567","spartus žingsniuodamas seminarija sodas takas atsimisti scena petrylos sodas liucė užspausti delnas akis nosis pajuokė pabėgti","Putinas"
"1568","dabar atsiminus nebūti gėda piktas juokingas","Putinas"
"1569","išdykęs mergiotė taryti linksmas nusišypsoti tęsti kelionė aplinkui sodas","Putinas"
"1570","būti išaugęs vaikiškas bailumas atrodytas juokingam turėti daug pasitikėjimas","Putinas"
"1571","dabar rodytis sutikęs liucę primisti scena pasijuoktų kartus","Putinas"
"1572","norėti pratęsti liucės atsiminimą sudarytis naujas vaizdas scena šiandien nevyko","Putinas"
"1573","mintyti sprukti tolyn vaizdas trūko maišėsi","Putinas"
"1574","liucės atsiminimas nebejaudino vaizduotė nebežadino","Putinas"
"1575","pajusti savy tuštuma spraga nerimastį laukimas susitikimas naujas nepaprastas pažintis","Putinas"
"1576","vaikščioti tuščias sodas takas ankstybas žiemoti vakarė pilkas balzganu melsvumu aptraukė katedra bokštas seminarija rūmas būti akis","Putinas"
"1577","pradėti snaigioti didelis retas krintančiomis snaigė sagstėsi paltas švelnus paliesdamos kuteno blakstiena","Putinas"
"1578","pamažu pagauti svajingas nuotaika","Putinas"
"1579","rodytis suka aplinkui aukštas siena aptvertas seminarija sodas eiti eiti pirmyn balzganą melsvumą nežinomas nesibaigiamu kelti","Putinas"
"1580","nušvitusiu veidas klaidžiojančiu lūpose šypsnys svajoti gyventi vienas skurdžius jaunystė pasaka","Putinas"
"1581","rodytis kraštas ateiti nepažįstamas neregėtoji prisiartinimą gyvas jausti","Putinas"
"1582","šiltas malonus jausmas bangas užlieti krūtinė laimingas valanda neturėjo labas senis","Putinas"
"1583","būti užmiršęs seminarija nekenčiamas labirintas nuobodus meditacija neraminančias išpažintis viską varžyti skirti platus gyvenimas gražus pasaulis","Putinas"
"1584","velti liudas vasaris prisimindamas ypatingas vakarė pergyvenimą aiškinti būti pabudusio jaunuolis poetiškas idealinės meilė ilgesys","Putinas"
"1585","vasaris tada būti amžius jaunuolis nereikalauja konkretus jausmam objektas nesitenkina","Putinas"
"1586","ilgėtis idealus būtybė palikti pilnas laisvė lakiai fantazija","Putinas"
"1587","seminarija gyvenimas aplinkybė būti kuo patogiausios susidarytas romantiškas svajingumui būdas jaunuoly kokis būti metas liudas vasaris","Putinas"
"1588","sunkus darbas dienus fizinis moralinis nuovargis sulaukus didelis šventė atoslūgis svajingumas išsiveržti nepaprastas jėga","Putinas"
"1589","minėtas vakarė klierikas vasaris grįždamas sodas kelionė seminarija mūrus kartus neštis neaiškus viltį tiesus laukti kokis visai netikėtas susitikimas parlatoriume","Putinas"
"1590","neiškentė ten nenuėjęs nepasirodęs","Putinas"
"1591","žinomas niekas ten nerado neaiškus viltis nepametė","Putinas"
"1592","rytojus diena sekmadienis visą popietį dalyvauti choras repeticijoj mišparų turėti prasidėtas nekalto prasidėjimas atlaidyti","Putinas"
"1593","belaukdami skambalo balsas būriuotis koridoriuj tylomis šnekučiavo jausdami artėjąsis valanda iškilmingumą","Putinas"
"1594","kamžos daugelis būti papuoštas platus mezginys visų baltas sniegas","Putinas"
"1595","galva dengti juodžius keturkampiai biretai šilkinis kutu viršūnėje","Putinas"
"1596","ranka turėti brevijorius malda knyga","Putinas"
"1597","sulaukę ženklas rikiuotis du eiti tylėdamas įžengę bažnyčia šlakstėsi švęstu vanduo priklaupę didus altorium daryti inklinacijas pusi eiti vieni dešinė kairė vyrus aukštyn klaupkas jaunas žemyn paprastas suolas","Putinas"
"1598","gyvas gėlė naujas žvakė papuoštas altorius minkštas didžiulis raudonas kilimas nuklotas presbiterija įspūdingas rodyti jiem šventė dydis kilnumas","Putinas"
"1599","nepratusiem ištaigų jiem būti keistas jaustas kojom minkštas pliušą atsargus minti fantastiškas piešinys","Putinas"
"1600","eiti kapitula narė pralotai kanauninkai kamžų užsivilkę šilkines raudonas mėlynas keistas išvaizda togas daryti storas nepaslankesnius","Putinas"
"1601","zakristijos durys pasirodyti celebra","Putinas"
"1602","pirmiau eiti du akolitai rankom nešdami didelis žvakė liktoriuose turibuliorius kodylais ceremoniorius subdiakonas diakonas albomis baltas auksas siuvinėtas dalmatikomis galas celebrantas apsisupęs sunkus kapa tviskančia šilku varvančia sidabras auksas","Putinas"
"1603","sugriaudė vargonai pakvipti smilkalas melsvas dūmas debesis pakilti altorium išstatomo šventas sakramentas garbė","Putinas"
"1604","klierikas vasaris sekdamas vietos beišsiplėtojančią iškilmę jaustis nešamas bendras visą bažnyčia gaubiančios nuotaika","Putinas"
"1605","būti visais būti visų visuose matyti altorius girdėti vargonai kvėpuoti smilkalas pakvipusį katedra oras","Putinas"
"1606","niekas nekreipė dėmesys neardė iškilmingas patosas kelti šventė aplinkuma","Putinas"
"1607","rodytis niekad graudus nedegė žvakė niekad svaiginančiai nekvepėjo smilkalas niekad galingas negriaudė didžiulis vargonai","Putinas"
"1608","ateiti laika giedotas psalmė sėdėdamas suolas didelis pamėgimu visu balsus kartus visais traukyti vientisą posmas posmas besikartojančią melodija","Putinas"
"1609","mišparai būti įpusėję pakelti akis netyčiomis žvilgterėjo bažnyčia vidų žmogus","Putinas"
"1610","ką pamatyti vienas akimirksnis nuvėrė visą skubus nuleisti akis","Putinas"
"1611","trumpas valandėlė pasiruošęs pažvelgė vietą","Putinas"
"1612","baliustrados skirti presbiteriją bažnyčia pilioriaus stovėti viena moteris","Putinas"
"1613","būti tolus vasaris būti galėjęs įsižiūrėtas veidas bruožas","Putinas"
"1614","sugauti bendras vaizdas įspūdis","Putinas"
"1615","būti jaunas pilnas subrendimo amžius","Putinas"
"1616","būti aukštas lieknas apsitaisiusi tamsus rūbas galva veidas apsigaubusi baltas šalis","Putinas"
"1617","tamsus plaukyti kaktas smilkiniais kontrastas pabrėžti šalio baltumas pailgo veidas švelnus šviesus rausvumą","Putinas"
"1618","vasaris gauti įspūdis veidas būti ramus liūdnas tamsus akis žiūrėti tolyn išvidiniu žvilgsniu visai nemato nejaučia niekas dedas","Putinas"
"1619","vaizdas svajingam klierikui pasirodyti vizija ištryškusi pačio sukauptas nuotaika vakar vakarė būti apvaldžiusi visą","Putinas"
"1620","abejo būti jaunuoliško ilgesys projekcija visai paprastas kasdieniškas moteris vienas bruožas sugebėjusią įsipinti ilgesys kuriamas pasaka","Putinas"
"1621","vasaris nenagrinėjo","Putinas"
"1622","dvasus kertelė brendimas pradžia slankus neaiškus jaudinąs moteriškumas vaizdas kertelė praverti liucė jon neįėjusi dabar tapyti užimtas nepažįstamas","Putinas"
"1623","papuošti nepažįstamąją visu švarus širdis idealizmu niekad nepaliestu kasdienis realybė brutalus cinizmas","Putinas"
"1624","būti natūralus paprastas jautrus sąžinė klierikas nejautė nepadorumas metas kartas2 kartas2 pažvelgti pilioriaus pusė pamatyti moteris ramus liūdnas tolis bežiūrinčią baltas šilkinis šalis tamsus plaukas vainikas rausvas","Putinas"
"1625","baltas veidas","Putinas"
"1626","būti nesunkus padarytas visai nepastebimas sėdėti grotos šonas altorius bažnyčia būdas piliorius būti visai","Putinas"
"1627","konstatavęs pasiryžti rytas patektas vietą","Putinas"
"1628","neturėjo norti atkreiptas dėmesys","Putinas"
"1629","priešingas būti vengęs","Putinas"
"1630","tenkinosi turįsis savy paslaptis","Putinas"
"1631","išeiti vidurį presbiterijos choras giedotas magnificat pajusti krūtinėj daug entuziazmas balsas skambėti pilnas girdėti naujas sąskambesių niuansas himnas nuotaika kelti nepatirtas džiaugsmas","Putinas"
"1632","akimirksnis pralėkti tolimas pamaldus tąsa","Putinas"
"1633","bažnyčia pareiti geras nusiteikęs linksmas","Putinas"
"1634","vaikščioti kalbėtis juokauti draugė daug anksti pastebėjęs sakyti žiūrėti vasaris šiandien atkusti","Putinas"
"1635","liudas šiandien svečias turėti linksmas","Putinas"
"1636","žiūrėti vasaris šposų mokėti","Putinas"
"1637","nemaniau","Putinas"
"1638","patenkintas šypsojos visai nepavydėjo turėti svečias laukti","Putinas"
"1639","linksmas praėjo vakarienė","Putinas"
"1640","šventė diena nebūti skaitomi skargos gyvenimas šventas profesorius nesėdėjo atskirsti stalelis","Putinas"
"1641","refektoriuj gausti triukšmas linksmas balsus klegesys","Putinas"
"1642","vakarinis rekreacija metas dainuoti daina vasaris būti pirmas","Putinas"
"1643","išgirdę skambalo balsas vakarinis poteriam giedoti psalmę laudate dominum omnes gentes stengdamiesi susikauptas tylomis juokaudami eiti koplyčia","Putinas"
"1644","vakarinis malda laikyti diena likti nedaug","Putinas"
"1645","klierikas vasaris nueiti aulę būti tikras vakarė rektorius inspektorius nevizituos likęs pusvalandis pakuždomis prašnekučiavo draugė","Putinas"
"1646","sulaukęs devyni skambalo smūgis eiti šaltas labirintas atgulęs lova užmigti jausdamas malonus nuovargis kūnas dvasioj","Putinas"
"1647","paskutinis sąmonėti sušvitimas būti liūdnas moteriškas veidas tamsus plaukyti baltas šilkinis šalis","Putinas"
"1648","rytojus nekalto prasidėjimas atlaidus diena pusrytis sumoti dalyvauti choras repeticijoj pirmas sykis turėti giedotas naujas išmoktas mišios","Putinas"
"1649","diena celebravo vyskupas","Putinas"
"1650","iškilmė būti didelis vasaris vargonai matyti žemas bažnyčia galva jūra presbiterijoj pusė baltas klierikas eilė altorius žvakė šviesa melsvas smilkalo dūmas sidabras auksas siuvinėtas liturginis rūbas apskaičiuotas asistos judesys","Putinas"
"1651","ką slėpti akis storas piliorius vakar pamatyti nepažįstamąją negalėti įžiūrėtas pirmas kartas2 pasigailėti būti vargonai presbiterijos suolas","Putinas"
"1652","diena pietūs praėjo linksmas triukšmingas vakar vakarienė klierikas petryla pakviesti vasaris sodas pasivaikščiot","Putinas"
"1653","žinti ką","Putinas"
"1654","turėti pasakytas naujiena taryti vasariui","Putinas"
"1655","gauti laiškas klebonas","Putinas"
"1656","kalėdas rengtis atvažiuotas","Putinas"
"1657","turįsis reikalas vyskupas","Putinas"
"1658","rengtis atlankyti","Putinas"
"1659","atvežti lauktuvės tėvas","Putinas"
"1660","klebonas žinti atvažiuoti","Putinas"
"1661","sesuo","Putinas"
"1662","sesuo","Putinas"
"1663","liucė","Putinas"
"1664","ko čia reikti","Putinas"
"1665","abejingas paklausyti vasaris","Putinas"
"1666","norįsis sykis seminarija pamatyti","Putinas"
"1667","žinomas kumštelėjo šonas","Putinas"
"1668","kam būtinas","Putinas"
"1669","gynėti įsižeidęs draugė pašaipa","Putinas"
"1670","sakyti akis mesti juokauti petryla žiūrėti brol išvesti seminarija","Putinas"
"1671","pasiutus boba","Putinas"
"1672","nebijok nėr pavojus","Putinas"
"1673","kam klebonas laikyti klebonijoj","Putinas"
"1674","vyras išleisti","Putinas"
"1675","žinomas sutikti petryla","Putinas"
"1676","kavalierius nestoka","Putinas"
"1677","matyti išleistuvės studentas brazgį","Putinas"
"1678","žinti barzdylą ausis įsimylėjęs","Putinas"
"1679","vasaris žinomas puikus atsimisti","Putinas"
"1680","ką","Putinas"
"1681","rimtas virtis pirmeivis","Putinas"
"1682","žiūrėt nenorti","Putinas"
"1683","jausti silpnybė dvasiškių","Putinas"
"1684","klebonas girdėti esantis moteris atsimisti vasaris","Putinas"
"1685","žinia atvažiuoti liucė suintriguoti","Putinas"
"1686","pasimatytas dabar atrodyti sunkus uždavinys atlikti pažiūrėtas dabar atrodyti ką kalbėti","Putinas"
"1687","artintis mišparai nepažįstamas paveikslas išstumti klieriko vasaris galvoti atsiminimas mintis liucę","Putinas"
"1688","spėlioti pamatyti šiandien baltas šalis apsigaubusią moteris tolimas paslaptingas kartus artimas","Putinas"
"1689","ateiti laika eiti bažnyčia prasistūmė pirma eilė galėti užimtas vakarykščią vietą","Putinas"
"1690","bažnyčioj jutas veidas pamažu imti kaistas niekaip nesiryžti dirstelėtas pilioriaus pusė","Putinas"
"1691","visi klierikas sueiti celebransas asista padaryti choras inklinacijas atsikreipė lygus šonas altorius žmogus vasaris nežymiai pažvelgė kryptis","Putinas"
"1692","ten stovėti lygus apsitaisiusi lygus veidas išraiška vakar","Putinas"
"1693","klierikui vasariui krūtinė palengvėti","Putinas"
"1694","lūkuriavimas viltis neužvylė","Putinas"
"1695","jaustis ramus","Putinas"
"1696","sekti pamaldus eiga pakilęs nuotaika giedoti mišparų psalmė kartas2 kartas2 pažvelgdamas pilioriaus kryptim","Putinas"
"1697","pažvelgimai darėsi visai savaimė mintis prisiruošimo valus kūdikis šypsnys siauras langelis įkritusiam saulė spinduliui","Putinas"
"1698","mišparų turėti būti iškilmingas procesija bažnyčia","Putinas"
"1699","visi degančiomis žvakė ranka lydėti celebransą nešantį auksinis sunkus monstranciją pusė prilaikomą diakono subdiakono baltas baldachimu smilkinamą kvepiančiais smilkalas dūmas","Putinas"
"1700","netrukęs procesija pa suko kampinis piliorių vasaris augančiu neramumu artintis vietos žinoti stovint paslaptingas nepažįstamąją","Putinas"
"1701","tyčia eiti išvidinėj eilėj pilioriaus pusė žinoti skirti žingsnis praeidamas palieti rūbas","Putinas"
"1702","artinantis vietą","Putinas"
"1703","galas jaudinti nusimanymas užtekti pakeltas akis pamatyti visai bruožas įsispaus atmintis susitikti svajingas liūdnas akis žvilgsnį","Putinas"
"1704","žinoti tikras žvilgsnį susitikti pabūgo nesiryžti","Putinas"
"1705","praėjo nuleidęs galva sutana baltas kamža paliesdamas rūbas vienas momentas svaigstančiai jausdamas artuma rodytis veidas šiluma","Putinas"
"1706","tuomet nežinoti neišdrįsimas pažvelgti veidas apsaugoti kartus žlugimas gražus jaunystė viziją ilgus saugoti jautrus pavojingas dvasus kertelė","Putinas"
"1707","idealinio liūdesys tolus apgaubti veidas būti pamatęs gyvenimas nuobodžio įspaustą abejingumas šildančio dvasus gilus žvilgsnio būti sutikęs nusistebėjimo pajuoka šypsnys jaunuolis klierikėlio aiškus sumišusio pažvelgus gražuolė","Putinas"
"1708","i bandymų dienos x ryt diena būti quies poilsis diena duodama didelis šventė mokslas metas klierikas galėti atsikvėptas varginąsis asistų choras priruošti ateinantis diena pamoka","Putinas"
"1709","dienoti dažnas būti pilkas nuobodus pakilęs išeikvotos energija atoslūgis","Putinas"
"1710","vakarykštis diena atrodyti neįvykdytas pamasinimas rytojus grasinti įkyrėjusiu kasdieniškumu","Putinas"
"1711","laukti kvijesų sulaukę džiaugtis","Putinas"
"1712","turėti savotiškas smagumas pilkas dienus melancholija","Putinas"
"1713","klierikas liudas vasaris kvijesus mėgti labas šventė","Putinas"
"1714","daug draugė linkęs svajingumą atsiminimas patirti įspūdis analizavimą kvijeso metas tylus kartas2 pergyvendavo vakarykščią diena kitas plotmėj nuotaika nušviesdamas","Putinas"
"1715","kartas2 gyventi vienintele minčia vieninteliu jausmas vaizdas nepažįstamas moteries baltas šalis","Putinas"
"1716","matyti vaizduotėj lygus vakar užvakar mišparus nusiteikimas dabar būti visai kitokis","Putinas"
"1717","vakar užvakar būti guvu linksmas","Putinas"
"1718","jausti savy pilnesnį gyvenimas daug entuziazmas ką matyti aplinkui atrodyti malonus mielas","Putinas"
"1719","dabar viskas vakar būti šviesus apsiniaukti būti malonus apkartas kelti džiaugsmas entuziazmas slėgti liūdesys apatija","Putinas"
"1720","burtininkas ranka pasukti sraigtą pusė viskas imti niauktis keistis išskyręs moteris vaizdas","Putinas"
"1721","keitimasis prasidėti vakar valanda procesija metas praėjo moteris nesiryžęs pažvelgti","Putinas"
